대표번호,매장명,매장주소,시군구,시도,영업시작시간,영업종료시간,경도(Long),레코드 수,매장코드,위도(Lat)
1522-3232,광주충장로,광주광역시 동구 충장로 65 (충장로3가),동구,광주시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,126.914792,1,337,35.149486
1522-3232,충장일가,광주광역시 동구 서석로 43 (충장로1가),동구,광주시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,126.918252,1,441,35.146797
1522-3232,조선대,광주광역시 동구 지산로 3 (서석동),동구,광주시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:00:00,126.930183,1,593,35.144608
1522-3232,광주오치,광주광역시 북구 설죽로 314 (오치동),북구,광주시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,126.898994,1,1623,35.187457
1522-3232,광주신안DT,광주광역시 북구 서암대로 93 (신안동),북구,광주시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,126.894998,1,1436,35.171678
1522-3232,광주매곡DT,광주광역시 북구 설죽로 339 (매곡동),북구,광주시,1899-12-30 오전 8:00:00,1899-12-30 오후 11:00:00,126.898698,1,1299,35.189836
1522-3232,광주두암타운,광주광역시 북구 삼정로 4 (두암동),북구,광주시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:30:00,126.937388,1,1303,35.162112
1522-3232,광주일곡,광주광역시 북구 설죽로 518 (일곡동),북구,광주시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.898114,1,1172,35.205463
1522-3232,광주북구청,광주광역시 북구 서방로9번길 30 (중흥동),북구,광주시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:30:00,126.914469,1,1025,35.17483
1522-3232,광주운암DT,광주광역시 북구 북문대로 78 (운암동),북구,광주시,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,126.8784132,1,973,35.1776306
1522-3232,광주첨단신용,광주광역시 북구 첨단연신로 101 (신용동),북구,광주시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,126.864115,1,963,35.20701
1522-3232,광주용두DT,광주광역시 북구 임방울대로 1016 (신용동),북구,광주시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,126.868485,1,936,35.212837
1522-3232,전남대,"광주광역시 북구 우치로 110, 1,2,3층 (용봉동)",북구,광주시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.9124787,1,61,35.17719867
1522-3232,광주용봉,광주광역시 북구 저불로 45 (용봉동),북구,광주시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.895196,1,482,35.178664
1522-3232,광주신세계DT,광주광역시 서구 죽봉대로 33 (화정동),서구,광주시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.8831,1,1494,35.1563
1522-3232,광주상무DT,광주광역시 서구 상무대로 847 (쌍촌동),서구,광주시,1899-12-30 오전 9:30:00,1899-12-30 오후 10:00:00,126.855,1,1485,35.1502
1522-3232,광주화정DT,광주광역시 서구 상무대로 1080,서구,광주시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:00:00,126.879997,1,1349,35.152205
1522-3232,광주상무중앙로,광주광역시 서구 상무중앙로 46 (치평동) 1층,서구,광주시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,126.848815,1,1116,35.151021
1522-3232,광주상무시민로,광주광역시 서구 운천로 253 (치평동) 103호,서구,광주시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.854437,1,1057,35.154963
1522-3232,광주풍암,광주광역시 서구 풍암2로 8 (풍암동) 한아름빌딩,서구,광주시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.8796486,1,1026,35.1268447
1522-3232,광주금호DT,광주광역시 서구 운천로 107 (쌍촌동),서구,광주시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:00:00,126.8576646,1,927,35.1421126
1522-3232,광주상무대교,"광주광역시 서구 상무중앙로 90, 눈높이상무센터 1층 (치평동)",서구,광주시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:30:00,126.848788,1,689,35.1551
1522-3232,광주동림,"광주광역시 서구 하남대로 672-1, 1층 (동천동)",서구,광주시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,126.86618,1,676,35.171734
1522-3232,신세계광주,광주광역시 서구 무진대로 932 번지 신세계 백화점 1층,서구,광주시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:00:00,126.882542,1,167,35.160794
1522-3232,광주상무,광주광역시 서구 상무중앙로 75 (치평동),서구,광주시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:00:00,126.8479543,1,113,35.1536205
1522-3232,상무치평,"광주광역시 서구 상무자유로 173, 1층 (치평동)",서구,광주시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.853423,1,380,35.151968
1522-3232,상무역,"광주광역시 서구 상무중앙로 7, 1층 (치평동)",서구,광주시,1899-12-30 오전 10:00:00,1899-12-30 오후 10:00:00,126.847989,1,389,35.147468
1522-3232,신세계광주신관B1,"광주광역시 서구 죽봉대로 61, 패션스트리트 B01호 (화정동)",서구,광주시,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,126.882069,1,444,35.158806
1522-3232,대구영대병원역DT,대구광역시 남구 봉덕로 25 (봉덕동),남구,대구시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:30:00,128.593536,1,1573,35.845522
1522-3232,대구앞산DT,대구광역시 남구 현충로 32 (대명동),남구,대구시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,128.579871,1,1601,35.835516
1522-3232,계명대동산병원,대구광역시 달서구 달구벌대로 1035 (신당동),달서구,대구시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:00:00,128.480276,1,1512,35.853811
1522-3232,대구죽전역,대구광역시 달서구 와룡로 169,달서구,대구시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:00:00,128.536007,1,1380,35.848437
1522-3232,대구월곡DT,대구광역시 달서구 월곡로 225 (상인동),달서구,대구시,1899-12-30 오전 7:00:00,1899-12-30 오후 9:30:00,128.541057,1,1418,35.814866
1522-3232,대구광장,대구광역시 달서구 달구벌대로 1710 (두류동),달서구,대구시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,128.552811,1,1386,35.85577
1522-3232,대구월촌역,대구광역시 달서구 월배로 315 (송현동),달서구,대구시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,128.545226,1,1338,35.824025
1522-3232,대구진천역,대구광역시 달서구 월배로 91 (진천동),달서구,대구시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,128.524377,1,1201,35.814395
1522-3232,대구도원DT,대구광역시 달서구 상화로 314 (도원동),달서구,대구시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,128.548117,1,1091,35.807727
1522-3232,대구월성,대구광역시 달서구 조암로 41 (월성동),달서구,대구시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,128.525727,1,1158,35.82432
1522-3232,대구이곡,대구광역시 달서구 계대동문로 108,달서구,대구시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,128.5041101,1,1020,35.8551616
1522-3232,대구수목원,대구광역시 달서구 화암로 379,달서구,대구시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,128.520278,1,1041,35.807237
1522-3232,대구성서IC DT,대구광역시 달서구 달구벌대로 1393,달서구,대구시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,128.5202604,1,1004,35.8507998
1522-3232,대구감삼DT,대구광역시 달서구 와룡로 131,달서구,대구시,1899-12-30 오전 10:00:00,1899-12-30 오후 9:00:00,128.5366553,1,947,35.8443842
1522-3232,대구상인역,대구광역시 달서구 월배로 210 (상인동),달서구,대구시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,128.5365692,1,962,35.8182768
1522-3232,대구두류DT,대구광역시 달서구 달구벌대로 1798 (두류동),달서구,대구시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,128.561685,1,870,35.858804
1522-3232,대구상인DT,대구광역시 달서구 월곡로 334 (상인동),달서구,대구시,1899-12-30 오전 9:30:00,1899-12-30 오후 9:00:00,128.533771,1,848,35.822408
1522-3232,대구계명대,대구광역시 달서구 계대동문로 13 (신당동),달서구,대구시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,128.4937254,1,128,35.85567272
1522-3232,대구성서,"대구광역시 달서구 이곡공원로 26, 이곡메디컬빌딩 (이곡동)",달서구,대구시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:30:00,128.510127,1,481,35.855292
1522-3232,대구서부정류장역,대구광역시 달서구 구마로 265 (성당동),달서구,대구시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:30:00,128.556926,1,553,35.837881
1522-3232,신세계대구3F(티바나),대구광역시 동구 동부로 149 신세계백화점 대구점 3층,동구,대구시,1899-12-30 오전 9:30:00,1899-12-30 오후 9:00:00,128.628498,1,1145,35.877767
